fraud,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration,trustLevel
0,365,4,5,43.85,0.0136986,0.120137,0.8,2,6
0,1373,4,4,1.68,0.01311,0.0012236,0.222222,3,2
0,812,3,1,1.57,0.0344828,0.0019335,0.107143,2,2
0,1774,4,5,51.73,0.00563698,0.0291601,0.4,4,2
0,1690,5,1,25.35,0.00710059,0.015,0.416667,1,6
0,934,6,5,30.22,0.0182013,0.0323555,0.352941,4,4
0,1315,0,3,29.71,0.0106464,0.0225932,0,8,6
0,457,2,2,40.84,0.0350109,0.0893654,0.125,9,5
0,1272,11,5,50.55,0.0157233,0.0397406,0.55,7,5
0,591,1,4,87.37,0.0287648,0.147834,0.0588235,3,2
0,549,7,1,84.5,0.0200364,0.153916,0.636364,0,5
0,1137,7,0,85.49,0.0246262,0.0751891,0.25,9,3
0,160,1,2,31.67,0.14375,0.197937,0.0434783,7,6
0,1001,11,0,21.5,0.004995,0.0214785,2.2,5,3
0,857,1,3,92.85,0.0105018,0.108343,0.111111,10,3
0,988,0,5,8.3,0.00607287,0.00840081,0,5,1
0,975,10,4,6.75,0.00307692,0.00692308,3.33333,10,3
0,735,10,3,48.83,0.00816327,0.0664354,1.66667,8,1
0,170,1,0,7.46,0.152941,0.0438824,0.0384615,8,2
0,1772,5,2,73.66,0.00225734,0.0415688,1.25,0,3
0,1202,1,0,20.55,0.0166389,0.0170965,0.05,9,6
0,94,11,2,23.13,0.287234,0.246064,0.407407,7,4
0,194,8,4,36.05,0.0773196,0.185825,0.533333,0,2
0,326,6,5,85.72,0.00306748,0.262945,6,1,3
0,1254,10,4,61.83,0.000797448,0.0493062,10,6,1
0,935,11,0,47.12,0.0278075,0.0503957,0.423077,4,4
0,869,10,2,56.19,0.0207135,0.0646605,0.555556,9,5
0,548,10,4,84.68,0.040146,0.154526,0.454545,8,5
0,306,10,1,94.65,0.0718954,0.309314,0.454545,5,3
0,1169,0,2,41.8,0.00598802,0.0357571,0,10,4
1,1634,11,5,47.63,0.0165239,0.0291493,0.407407,6,1
0,1090,3,4,44.94,0.0174312,0.0412294,0.157895,8,6
0,1375,4,3,7.05,0.0167273,0.00512727,0.173913,9,4
0,1590,1,3,42.88,0.00377358,0.0269686,0.166667,0,5
0,1414,2,4,42.24,0.0162659,0.0298727,0.0869565,8,6
0,1571,7,2,85.69,0.0050923,0.0545449,0.875,1,4
0,106,3,5,74.92,0.0188679,0.706792,1.5,6,1
0,33,0,5,50.01,0.909091,1.51545,0,6,3
0,1340,1,0,0.38,0.00149254,0.000283582,0.5,8,4
0,150,9,5,84.99,0.106667,0.5666,0.5625,8,4
0,1146,3,5,9.32,0.0165794,0.00813264,0.157895,1,2
0,52,0,2,18.99,0.0769231,0.365192,0,3,6
0,790,0,1,58.64,0.0265823,0.0742278,0,9,1
1,1482,11,0,48.26,0.0182186,0.0325641,0.407407,0,1
1,14,6,4,43.77,2,3.12643,0.214286,10,1
0,1473,7,5,0.21,0.00135777,0.000142566,3.5,9,1
0,1522,11,5,83.57,0.0065703,0.054908,1.1,3,6
0,1333,8,1,95.9,0.00375094,0.071943,1.6,2,2
0,587,5,1,50.5,0.0204429,0.0860307,0.416667,5,1
1,1680,2,1,4.97,0.0166667,0.00295833,0.0714286,4,1
0,58,2,4,86.41,0.155172,1.48983,0.222222,6,6
0,1668,0,1,65.67,0.0101918,0.0393705,0,4,2
0,580,10,4,60.74,0.00862069,0.104724,2,1,5
0,1393,9,2,15.97,0.0107681,0.0114645,0.6,4,2
0,937,9,4,62.34,0.00640342,0.0665315,1.5,9,6
0,1127,0,0,41.89,0.00976043,0.0371695,0,3,5
0,1547,2,4,20.33,0.00775695,0.0131416,0.166667,6,1
0,628,2,5,83.32,0.0238854,0.132675,0.133333,9,5
0,1280,11,0,30.13,0.0210938,0.0235391,0.407407,5,4
0,139,7,1,59.24,0.194245,0.426187,0.259259,2,4
0,99,3,4,15.97,0.0909091,0.161313,0.333333,4,4
0,912,5,4,19.95,0.00438596,0.021875,1.25,3,4
0,1597,7,5,42.44,0.00438322,0.0265748,1,5,5
0,1622,0,4,73.8,0.00308261,0.0454994,0,5,5
0,1556,2,5,28.59,0.00514139,0.018374,0.25,1,2
0,1449,4,2,54.32,0.00828157,0.0374879,0.333333,4,5
0,1711,4,5,84.11,0.00642899,0.0491584,0.363636,1,3
0,1247,8,2,71.35,0.0112269,0.0572173,0.571429,3,6
0,985,10,0,55.51,0.013198,0.0563553,0.769231,6,2
0,274,3,5,33.17,0.0437956,0.121058,0.25,9,5
0,555,6,5,14.28,0.0126126,0.0257297,0.857143,2,1
0,633,3,3,57.11,0.00789889,0.0902212,0.6,2,5
0,1032,5,0,33.88,0.00387597,0.0328295,1.25,2,2
0,1509,9,4,80.42,0.0072896,0.0532936,0.818182,4,4
0,1213,6,4,79.65,0.0247321,0.0656636,0.2,1,6
0,363,8,0,34.93,0.0385675,0.0962259,0.571429,2,1
0,833,3,1,76.16,0.00480192,0.0914286,0.75,1,6
0,828,8,4,78.89,0.0362319,0.0952778,0.266667,3,6
0,1807,5,3,65.34,0.0143885,0.0361594,0.192308,3,3
0,488,7,1,48.55,0.0163934,0.0994877,0.875,2,5
0,1791,1,4,38.96,0.000558347,0.0217532,1,8,3
0,1153,8,0,16.85,0.0173461,0.0146141,0.4,6,1
0,1460,11,1,5.38,0.00342466,0.00368493,2.2,5,2
0,1035,8,4,59.77,0.00772947,0.0577488,1,2,4
0,242,3,1,39.48,0.0289256,0.16314,0.428571,9,1
0,1498,8,2,61.26,0.00600801,0.0408945,0.888889,4,5
0,260,2,0,71.09,0.0576923,0.273423,0.133333,10,5
0,664,3,1,25.08,0.0376506,0.0377711,0.12,4,4
1,1820,11,4,52.34,0.00934066,0.0287582,0.647059,9,1
0,1117,10,0,64.6,0.0143241,0.0578335,0.625,0,6
0,1377,9,4,4.49,0.0130719,0.00326071,0.5,0,2
0,731,0,2,9,0.0150479,0.0123119,0,6,5
0,644,4,2,75.38,0.0403727,0.11705,0.153846,3,5
0,558,4,2,90.55,0.0232975,0.162276,0.307692,5,3
0,506,7,5,49.82,0.00592885,0.0984585,2.33333,1,2
0,1348,11,2,49.34,0.00148368,0.0366024,5.5,1,2
0,1104,9,5,54.08,0.013587,0.0489855,0.6,3,4
0,129,2,0,36.78,0.147287,0.285116,0.105263,8,4
1,1731,11,0,84.05,0.0109763,0.0485557,0.578947,6,1
0,1055,7,1,13.47,0.0132701,0.0127678,0.5,2,2
0,685,11,2,32.74,0.020438,0.0477956,0.785714,8,6
0,30,9,2,67.69,0.366667,2.25633,0.818182,0,1
0,444,10,1,27.57,0.0247748,0.0620946,0.909091,10,2
0,513,7,5,80.14,0.042885,0.156218,0.318182,3,4
0,1002,8,3,92.73,0.0149701,0.0925449,0.533333,5,1
0,767,3,2,43.47,0.0065189,0.0566754,0.6,8,4
0,1582,10,1,92.91,0.0126422,0.0587295,0.5,5,3
0,687,5,4,13.79,0.0218341,0.0200728,0.333333,8,5
0,44,5,3,1.33,0.181818,0.0302273,0.625,5,5
0,784,4,4,10.9,0.0165816,0.0139031,0.307692,0,5
0,183,1,2,73.96,0.103825,0.404153,0.0526316,7,1
0,764,7,3,2.19,0.0078534,0.00286649,1.16667,2,1
0,399,6,4,74.22,0.0501253,0.186015,0.3,6,2
0,928,4,5,69.27,0.00323276,0.0746444,1.33333,0,1
0,36,6,4,58.23,0.0833333,1.6175,2,2,3
0,377,5,2,76.33,0.0344828,0.202467,0.384615,9,3
0,974,2,1,16.66,0.0112936,0.0171047,0.181818,0,5
0,1754,9,3,73.05,0.0131129,0.0416477,0.391304,9,4
0,850,5,2,35.11,0.0117647,0.0413059,0.5,2,5
0,1007,7,5,51.87,0.0228401,0.0515094,0.304348,6,4
0,1161,0,2,31.08,0.00344531,0.02677,0,10,6
0,957,7,4,83.8,0.0250784,0.0875653,0.291667,10,5
0,185,6,4,62.18,0.135135,0.336108,0.24,1,1
0,1263,3,2,84.95,0.0110847,0.0672605,0.214286,7,4
0,1556,3,4,66.47,0.00835476,0.0427185,0.230769,6,5
0,1150,0,2,72.45,0.0130435,0.063,0,3,6
0,303,9,3,66.79,0.0858086,0.220429,0.346154,2,5
0,996,2,2,64.25,0.00702811,0.064508,0.285714,10,4
0,828,11,1,76.55,0.00241546,0.0924517,5.5,1,6
0,1434,10,5,52.92,0.0055788,0.0369038,1.25,3,1
0,911,2,1,95.64,0.00987925,0.104984,0.222222,10,6
0,353,6,1,74.33,0.01983,0.210567,0.857143,7,5
0,930,3,4,63.8,0.0225806,0.0686022,0.142857,6,2
0,319,1,3,47.67,0.0626959,0.149436,0.05,7,5
1,1395,3,0,59.03,0.0207885,0.0423154,0.103448,6,1
1,230,11,5,48.28,0.113043,0.209913,0.423077,8,1
0,1663,10,5,66.64,0.0132291,0.0400722,0.454545,1,6
0,1388,3,4,94.38,0.00288184,0.0679971,0.75,4,3
0,830,1,5,97.43,0.013253,0.117386,0.0909091,5,4
0,952,0,2,59.25,0.0231092,0.0622374,0,4,5
0,1538,11,2,56.64,0.0156047,0.036827,0.458333,10,5
0,590,9,2,6.71,0.040678,0.0113729,0.375,6,5
0,684,6,1,89.9,0.0336257,0.131433,0.26087,9,6
1,1623,7,1,57.75,0.017252,0.0355823,0.25,4,2
0,1407,11,5,61.15,0.00852878,0.0434613,0.916667,0,4
0,1717,0,2,65.63,0.00291206,0.0382236,0,1,5
0,413,10,1,26.44,0.031477,0.0640194,0.769231,4,2
0,1457,7,0,68.79,0.0205903,0.0472135,0.233333,8,5
0,66,9,2,77.7,0.318182,1.17727,0.428571,9,6
0,82,7,0,25.07,0.0609756,0.305732,1.4,0,3
0,46,7,3,56.25,0.173913,1.22283,0.875,10,4
0,390,10,5,45.31,0.0153846,0.116179,1.66667,0,6
0,1626,4,2,36.08,0.00799508,0.0221894,0.307692,7,1
0,1509,9,4,45.1,0.0152419,0.0298873,0.391304,7,3
1,1755,5,0,28.16,0.0148148,0.0160456,0.192308,3,1
0,1269,5,3,96.63,0.00472813,0.0761466,0.833333,4,5
0,1595,11,4,19,0.0163009,0.0119122,0.423077,1,4
0,234,9,0,24.53,0.115385,0.104829,0.333333,4,3
0,1671,4,5,60.11,0.016158,0.0359725,0.148148,6,3
0,13,4,5,2.85,0.0769231,0.219231,4,5,1
0,297,6,1,82.18,0.010101,0.2767,2,3,6
0,1218,10,0,11.78,0.000821018,0.00967159,10,0,3
0,1174,3,1,30.17,0.0195911,0.0256985,0.130435,9,4
0,1651,7,4,96.2,0.00121139,0.0582677,3.5,4,5
0,1183,1,2,65.12,0.0118343,0.0550465,0.0714286,7,1
0,1143,4,2,6.77,0.0209974,0.00592301,0.166667,4,4
0,511,1,3,5.32,0.0508806,0.010411,0.0384615,0,1
0,46,8,0,65.12,0.0434783,1.41565,4,8,1
0,1690,4,0,10.15,0.00473373,0.00600592,0.5,8,6
0,213,7,5,95.91,0.13615,0.450282,0.241379,2,5
1,1778,6,3,39.11,0.0163105,0.0219966,0.206897,2,2
0,327,7,2,36.96,0.0642202,0.113028,0.333333,6,6
0,924,6,0,51.79,0.0194805,0.0560498,0.333333,9,3
0,1630,10,0,87.5,0.0110429,0.053681,0.555556,2,3
0,934,8,1,81.19,0.0299786,0.0869272,0.285714,8,4
0,828,9,2,60,0.0253623,0.0724638,0.428571,4,5
0,951,1,0,92.59,0.0157729,0.0973607,0.0666667,8,4
0,330,10,3,41.62,0.0333333,0.126121,0.909091,0,4
0,616,10,0,52.39,0.0243506,0.0850487,0.666667,8,2
0,464,0,0,51.1,0.0603448,0.110129,0,7,4
0,738,3,2,55.26,0.0162602,0.074878,0.25,0,1
0,545,7,1,97.57,0.0220183,0.179028,0.583333,10,2
0,593,0,3,97.34,0.0168634,0.164148,0,4,2
0,1408,4,3,73.32,0.0205966,0.0520739,0.137931,10,3
0,290,9,2,54.98,0.0310345,0.189586,1,8,6
0,862,10,4,68.64,0.0220418,0.0796288,0.526316,2,6
0,1705,0,2,50.54,0.0111437,0.0296422,0,2,4
0,1653,0,4,99.71,0.00846945,0.0603206,0,5,2
0,700,9,1,18.29,0.0428571,0.0261286,0.3,0,2
0,405,7,5,49.69,0.0666667,0.122691,0.259259,10,4
0,893,7,4,52.07,0.0179171,0.0583091,0.4375,9,3
0,1412,10,0,35.7,0.0113314,0.0252833,0.625,8,2
0,276,7,1,2.22,0.0905797,0.00804348,0.28,7,2
0,576,6,2,46.6,0.0121528,0.0809028,0.857143,0,1
0,917,11,3,16.16,0.0218103,0.0176227,0.55,2,6
0,396,1,3,68.01,0.0530303,0.171742,0.047619,3,4
0,109,3,4,91.07,0.0366972,0.835505,0.75,1,3
0,1284,0,3,55.81,0.021028,0.0434657,0,6,2
0,196,8,2,19.39,0.0714286,0.0989286,0.571429,4,2
0,3,0,5,57.45,3,19.15,0,1,6
0,343,2,3,72.49,0.0058309,0.211341,1,1,4
0,1748,0,1,29.64,0.0097254,0.0169565,0,2,6
0,326,0,3,64.52,0.0828221,0.197914,0,0,2
0,1017,3,2,10.61,0.0265487,0.0104326,0.111111,6,6
0,180,9,2,29.19,0.1,0.162167,0.5,3,6
0,1142,4,4,25.54,0.0210158,0.0223643,0.166667,6,4
0,1063,2,3,15,0.00470367,0.014111,0.4,10,4
0,1424,4,0,49.38,0.00702247,0.034677,0.4,7,6
0,1714,0,5,49.64,0.00350058,0.0289615,0,6,1
0,1676,1,2,42.18,0.00894988,0.0251671,0.0666667,8,2
0,588,11,3,85.76,0.042517,0.14585,0.44,4,5
0,1203,5,5,44.47,0.00332502,0.0369659,1.25,7,5
0,1493,4,5,87.88,0.0200938,0.0588614,0.133333,5,3
0,154,4,0,59.79,0.0519481,0.388247,0.5,1,3
0,389,6,3,87.21,0.0385604,0.22419,0.4,1,4
0,1648,7,3,46.9,0.00121359,0.0284587,3.5,0,4
1,283,6,2,88.89,0.106007,0.314099,0.2,7,1
0,464,0,1,43.56,0.0538793,0.0938793,0,2,4
0,1688,8,0,95.32,0.0118483,0.0564692,0.4,3,4
0,40,10,2,61.87,0.1,1.54675,2.5,3,3
0,1162,8,4,84.08,0.0180723,0.072358,0.380952,6,1
0,135,7,4,43.62,0.162963,0.323111,0.318182,7,5
0,1773,6,4,52.55,0.0124083,0.029639,0.272727,0,2
0,1173,2,5,66.67,0.0221654,0.0568372,0.0769231,7,6
0,146,4,2,46.96,0.205479,0.321644,0.133333,9,2
0,1106,3,4,64.83,0.0180832,0.0586166,0.15,9,6
0,742,0,1,11.82,0.032345,0.0159299,0,0,6
0,895,10,5,66.76,0.0167598,0.0745922,0.666667,7,6
0,1760,1,1,86.45,0.0119318,0.0491193,0.047619,6,3
0,62,0,5,8.47,0.16129,0.136613,0,1,1
0,305,8,0,18.7,0.0655738,0.0613115,0.4,0,3
0,104,9,3,85.23,0.192308,0.819519,0.45,2,4
0,65,0,0,74.82,0.107692,1.15108,0,3,4
0,949,2,4,84.99,0.0147524,0.0895574,0.142857,0,6
0,1087,10,1,53.25,0.0266789,0.048988,0.344828,1,3
0,1655,10,4,1.77,0.0114804,0.00106949,0.526316,5,6
0,1265,11,2,87,0.0158103,0.0687747,0.55,10,2
0,1139,2,2,76.08,0.0149254,0.0667954,0.117647,9,1
0,1722,6,3,34.22,0.0087108,0.0198722,0.4,9,2
0,1522,3,4,84.14,0.00131406,0.0552825,1.5,10,4
0,605,5,5,34.51,0.00826446,0.0570413,1,9,5
0,1289,9,4,29.68,0.00698216,0.0230256,1,8,1
0,1144,10,5,61.72,0.0113636,0.053951,0.769231,7,4
0,1408,3,5,69.85,0.00426136,0.0496094,0.5,10,2
0,1762,8,2,59.73,0.00851305,0.033899,0.533333,5,1
0,1013,8,4,74.55,0.0256663,0.0735933,0.307692,0,3
0,1760,0,3,59.82,0.00738636,0.0339886,0,9,5
0,1503,9,2,31.81,0.0113107,0.0211643,0.529412,3,1
0,1221,5,3,18.32,0.022932,0.0150041,0.178571,3,5
0,1519,3,5,43.94,0.00592495,0.0289269,0.333333,8,6
0,1006,3,3,88.93,0.0188867,0.0883996,0.157895,3,6
0,3,5,3,69.44,4.66667,23.1467,0.357143,1,1
0,448,0,5,24.5,0.0446429,0.0546875,0,2,6
0,473,0,3,53.39,0.0211416,0.112875,0,7,6
0,1343,11,1,32.96,0.00372301,0.0245421,2.2,10,3
0,797,3,5,29.4,0.0100376,0.0368883,0.375,5,2
0,256,9,4,92.85,0.078125,0.362695,0.45,8,3
0,1066,9,4,32.29,0.0178236,0.0302908,0.473684,9,6
0,101,9,4,67.94,0.108911,0.672673,0.818182,5,3
0,1461,2,1,25.96,0.0150582,0.0177687,0.0909091,7,2
0,780,9,4,26.97,0.0025641,0.0345769,4.5,3,4
0,559,9,5,98.76,0.0304114,0.176673,0.529412,0,2
0,287,10,0,31.36,0.0766551,0.109268,0.454545,8,3
0,1379,4,4,89.79,0.0116026,0.0651124,0.25,0,1
0,1002,0,2,66.15,0.00998004,0.066018,0,2,4
0,407,11,4,56.66,0.0614251,0.139214,0.44,7,3
0,1483,9,3,14.62,0.0155091,0.0098584,0.391304,6,3
0,1192,5,0,32.15,0.0218121,0.0269715,0.192308,4,4
0,836,7,4,87.37,0.00837321,0.10451,1,5,3
1,542,3,3,62.16,0.0553506,0.114686,0.1,1,1
0,299,9,5,80.97,0.0301003,0.270803,1,3,1
0,27,1,2,77,1.11111,2.85185,0.0333333,8,2
0,1304,7,5,78.25,0.00920245,0.0600077,0.583333,10,4
0,692,9,2,69.69,0.00867052,0.100708,1.5,6,3
0,799,1,1,59.37,0.00250313,0.0743054,0.5,5,6
0,1100,3,2,84.72,0.0127273,0.0770182,0.214286,0,5
0,905,6,0,66.18,0.0309392,0.0731271,0.214286,5,3
0,317,0,0,39.84,0.0252366,0.125678,0,4,1
0,525,10,1,8.67,0.0514286,0.0165143,0.37037,9,6
0,435,9,1,69.16,0.0114943,0.158989,1.8,2,2
0,779,1,5,63.14,0.00898588,0.0810526,0.142857,7,3
0,958,10,2,36.71,0.00939457,0.0383194,1.11111,2,1
0,1421,3,3,83.78,0.00070373,0.0589585,3,5,4
0,556,1,1,97.75,0.00179856,0.175809,1,2,4
0,1153,6,3,0.65,0.00346921,0.000563747,1.5,4,6
0,975,10,2,17.38,0.0194872,0.0178256,0.526316,3,6
0,141,8,1,40.78,0.120567,0.28922,0.470588,0,3
0,644,7,4,16.56,0.0139752,0.0257143,0.777778,1,1
0,100,0,0,88.95,0.28,0.8895,0,10,4
0,806,1,2,98.06,0.00496278,0.121663,0.25,4,5
0,764,2,3,81.43,0.0379581,0.106584,0.0689655,1,3
0,1123,4,2,14.72,0.0258237,0.0131077,0.137931,8,3
1,530,8,3,24.65,0.0509434,0.0465094,0.296296,10,1
0,73,8,3,86.17,0.0136986,1.18041,8,8,4
0,139,8,3,29.28,0.158273,0.210647,0.363636,9,5
0,1277,2,4,89.58,0.00861394,0.0701488,0.181818,2,2
1,1084,5,2,44.28,0.0202952,0.0408487,0.227273,8,1
0,1541,11,1,24.48,0.00584036,0.0158858,1.22222,10,1
1,328,10,1,24.84,0.0731707,0.0757317,0.416667,7,1
0,957,5,2,78.66,0.0114943,0.0821944,0.454545,2,3
0,1194,11,0,4.57,0.00335008,0.00382747,2.75,2,5
0,205,2,3,20.85,0.0195122,0.101707,0.5,9,3
0,94,8,3,88.64,0.202128,0.942979,0.421053,4,2
0,694,6,1,11.25,0.0331412,0.0162104,0.26087,0,2
0,398,6,3,79.53,0.040201,0.199824,0.375,6,6
0,888,0,5,31.44,0.0135135,0.0354054,0,6,2
0,635,3,4,35.39,0.00314961,0.0557323,1.5,2,4
0,539,0,2,90.65,0.0445269,0.168182,0,7,4
0,189,3,0,36.14,0.132275,0.191217,0.12,9,4
0,1826,8,0,93.85,0.0158817,0.0513965,0.275862,3,6
0,733,1,5,43.36,0.0300136,0.0591542,0.0454545,1,2
0,700,9,0,27.83,0.0342857,0.0397571,0.375,3,4
0,636,9,2,55.05,0.0377358,0.0865566,0.375,1,4
0,294,2,2,10.88,0.0578231,0.0370068,0.117647,4,4
0,1200,10,4,8.37,0.015,0.006975,0.555556,1,6
0,104,10,3,28.16,0.0865385,0.270769,1.11111,1,1
0,1804,0,4,73.58,0.00110865,0.0407871,0,3,5
0,916,3,2,35.18,0.0305677,0.0384061,0.107143,1,6
1,1290,6,3,86.35,0.0224806,0.066938,0.206897,9,2
0,1487,4,0,84.81,0.0154674,0.0570343,0.173913,3,4
0,927,1,1,68.08,0.0151025,0.0734412,0.0714286,10,4
0,635,5,4,53.85,0.015748,0.0848031,0.5,2,6
0,395,1,1,70.23,0.043038,0.177797,0.0588235,6,1
0,851,9,5,94.48,0.0117509,0.111022,0.9,9,5
1,1025,8,2,87.54,0.0292683,0.0854049,0.266667,4,1
0,1759,2,0,64.18,0.00739056,0.0364866,0.153846,6,4
0,199,8,1,72.47,0.0351759,0.364171,1.14286,1,1
0,707,3,3,55.45,0.00565771,0.07843,0.75,6,4
0,1573,4,2,79.84,0.00254291,0.0507565,1,4,3
0,759,11,2,22.04,0.0250329,0.0290382,0.578947,7,5
0,1286,3,1,50.43,0.0124417,0.0392146,0.1875,6,1
0,433,7,0,71.95,0.0207852,0.166166,0.777778,7,5
0,1308,6,4,77.87,0.0114679,0.0595336,0.4,7,4
0,143,8,2,40.85,0.13986,0.285664,0.4,3,2
0,223,0,2,99.43,0.134529,0.445874,0,8,4
0,1010,8,4,35.01,0.0108911,0.0346634,0.727273,4,3
0,462,6,4,75.71,0.0497835,0.163874,0.26087,1,4
0,957,11,3,35.5,0.0250784,0.0370951,0.458333,0,3
0,881,8,5,77.59,0.0295119,0.0880704,0.307692,3,6
0,502,3,0,39.72,0.0059761,0.0791235,1,1,5
0,390,3,3,12.09,0.025641,0.031,0.3,9,1
0,174,11,1,47.96,0.155172,0.275632,0.407407,3,6
1,1036,11,4,68.98,0.0222008,0.066583,0.478261,3,1
1,289,11,3,58.76,0.0761246,0.203322,0.5,7,1
0,390,6,2,39.76,0.0410256,0.101949,0.375,6,3
0,642,2,3,28.22,0.0280374,0.0439564,0.111111,9,5
0,1078,7,1,70.9,0.0148423,0.0657699,0.4375,8,4
0,1347,0,3,95.61,0.0148478,0.07098,0,7,2
0,793,7,3,26.04,0.03657,0.0328373,0.241379,7,2
0,736,11,1,17.26,0.0163043,0.0234511,0.916667,8,5
0,1232,9,2,43.1,0.0105519,0.0349838,0.692308,2,3
0,263,1,5,84.65,0.0798479,0.321863,0.047619,6,6
0,601,10,1,72.74,0.0183028,0.121032,0.909091,9,5
0,1218,0,1,89.98,0.000821018,0.0738752,0,7,3
0,1781,1,3,43.24,0.00280741,0.0242785,0.2,2,1
0,1584,11,5,52.33,0.00189394,0.0330366,3.66667,5,3
0,254,7,3,43.72,0.0669291,0.172126,0.411765,9,6
0,679,7,1,17.75,0.0103093,0.0261414,1,8,5
0,1706,5,5,89.47,0.0164127,0.0524443,0.178571,10,3
0,755,2,2,45.38,0.0013245,0.060106,2,0,4
0,916,5,1,43.24,0.00655022,0.0472052,0.833333,7,2
0,549,5,5,16.69,0.0291439,0.0304007,0.3125,7,5
0,1391,7,1,46.27,0.0136592,0.0332638,0.368421,7,1
0,625,8,5,4.28,0.048,0.006848,0.266667,1,3
0,972,5,4,78.24,0.0185185,0.0804938,0.277778,10,2
0,311,10,4,46.98,0.0385852,0.151061,0.833333,7,6
0,830,0,1,3.12,0.00361446,0.00375904,0,7,1
0,1607,7,4,81.63,0.0149347,0.0507965,0.291667,1,2
0,1616,8,4,83.16,0.00433168,0.0514604,1.14286,5,5
0,926,2,3,36.44,0.0280778,0.0393521,0.0769231,3,2
0,19,7,3,38.54,0.473684,2.02842,0.777778,8,4
0,1246,6,3,5.57,0.00321027,0.0044703,1.5,8,1
0,310,2,1,67.45,0.0258065,0.217581,0.25,0,4
0,1157,9,1,13.1,0.0155575,0.0113224,0.5,8,6
0,918,4,0,76.94,0.00326797,0.0838126,1.33333,5,5
0,1539,10,0,19.58,0.000649773,0.0127225,10,4,5
0,77,0,1,51.67,0.350649,0.671039,0,7,5
0,611,7,2,60.04,0.0278232,0.0982651,0.411765,1,3
0,1484,7,4,58.48,0.0175202,0.039407,0.269231,4,5
0,1587,5,1,0.38,0.0126024,0.000239445,0.25,7,3
0,126,11,1,68.26,0.0714286,0.541746,1.22222,2,4
0,416,4,0,98.58,0.00240385,0.236971,4,0,3
0,1480,10,4,74.61,0.0141892,0.0504122,0.47619,4,6
0,643,2,2,31.97,0.0202177,0.0497201,0.153846,5,2
0,1293,8,0,36.91,0.00309358,0.028546,2,7,5
0,224,9,3,98.11,0.129464,0.437991,0.310345,1,2
0,863,10,4,93.79,0.0150637,0.108679,0.769231,10,3
0,1612,8,3,0.89,0.0130273,0.000552109,0.380952,7,2
0,1036,1,0,38.57,0.0250965,0.0372297,0.0384615,5,6
0,489,5,0,75.56,0.0449898,0.154519,0.227273,4,3
1,831,11,2,77.03,0.0312876,0.0926955,0.423077,8,2
0,1248,6,1,60.75,0.0176282,0.0486779,0.272727,0,4
0,176,5,5,96.37,0.0738636,0.547557,0.384615,10,4
0,1120,5,5,18.35,0.00982143,0.0163839,0.454545,5,6
0,1315,10,4,51.17,0.00912548,0.0389125,0.833333,0,4
0,1268,3,5,67.21,0.0157729,0.0530047,0.15,0,4
0,1058,5,5,4.89,0.0047259,0.00462193,1,5,1
0,397,7,4,5.8,0.0654912,0.0146096,0.269231,2,3
0,94,2,5,22.35,0.297872,0.237766,0.0714286,1,4
0,1125,4,5,71.61,0.008,0.0636533,0.444444,9,5
0,638,2,5,21.96,0.00470219,0.0344201,0.666667,3,5
0,538,3,3,43.37,0.00743494,0.0806134,0.75,6,2
0,727,6,3,18.83,0.0261348,0.025901,0.315789,1,1
0,231,0,5,35.17,0.108225,0.152251,0,8,6
0,1018,3,5,92.54,0.00294695,0.0909037,1,10,3
0,483,11,0,32.13,0.0124224,0.0665217,1.83333,8,1
0,1696,8,2,51.57,0.0170991,0.0304068,0.275862,4,6
0,1132,10,0,42.02,0.0132509,0.0371201,0.666667,5,5
0,1695,11,5,93.46,0.00648968,0.0551386,1,1,5
0,1614,9,4,82.9,0.00247831,0.0513631,2.25,6,3
0,1528,11,2,25.87,0.00981675,0.0169306,0.733333,7,1
0,1169,9,3,81.54,0.0222412,0.0697519,0.346154,5,5
0,796,5,1,83.45,0.00251256,0.104837,2.5,4,2
1,296,11,0,2.93,0.0878378,0.00989865,0.423077,10,1
1,1173,10,5,28.86,0.0204604,0.0246036,0.416667,10,1
0,1822,5,4,86,0.00878156,0.0472009,0.3125,0,1
1,776,9,4,5.72,0.0283505,0.00737113,0.409091,9,1
0,607,4,2,12.42,0.00164745,0.0204613,4,0,3
0,1620,10,1,76.87,0.00740741,0.0474506,0.833333,10,5
0,1511,3,0,82.89,0.00198544,0.0548577,1,2,5
0,723,3,3,88.76,0.0276625,0.122766,0.15,2,1
0,288,3,1,8.18,0.0555556,0.0284028,0.1875,2,3
0,101,0,0,32.99,0.257426,0.326634,0,4,3
0,1751,1,0,26.19,0.00285551,0.0149572,0.2,0,1
0,64,7,4,43.31,0.109375,0.676719,1,5,6
0,1020,3,4,7.9,0.00588235,0.0077451,0.5,8,3
0,161,2,5,7.45,0.0993789,0.0462733,0.125,7,2
0,1142,0,0,56.19,0.0105079,0.0492032,0,3,6
0,567,1,5,33.99,0.015873,0.0599471,0.111111,6,4
0,1011,11,5,50.71,0.0187933,0.0501583,0.578947,2,6
0,76,9,4,37.94,0.328947,0.499211,0.36,1,2
0,1389,10,1,74.7,0.0115191,0.0537797,0.625,5,2
0,344,6,5,92.49,0.0552326,0.268866,0.315789,2,2
